epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
46,0.9663082361221313,0.0002500000118743628,0.1173846423625946,0.9916834235191345,0.031046682968735695
47,0.965400218963623,0.0002500000118743628,0.11460988968610764,0.989819347858429,0.037587810307741165
48,0.9684109687805176,0.0002500000118743628,0.10627231746912003,0.9921135902404785,0.02943183295428753
49,0.9661170840263367,0.0002500000118743628,0.11162062734365463,0.9899626970291138,0.04418966919183731
50,0.9668816924095154,0.0002500000118743628,0.10915318131446838,0.9934040904045105,0.028516707941889763
51,0.9701313972473145,0.0001250000059371814,0.10243873298168182,0.9934040904045105,0.02962021343410015
52,0.969271183013916,0.0001250000059371814,0.10243724286556244,0.9934040904045105,0.029071809723973274
53,0.9702270030975342,0.0001250000059371814,0.09899377822875977,0.9946945905685425,0.02950797788798809
54,0.9695579409599304,0.0001250000059371814,0.10217756778001785,0.9952681660652161,0.026344534009695053
55,0.9718040823936462,0.0001250000059371814,0.0962112545967102,0.9929739236831665,0.027597669512033463
56,0.9740023612976074,0.0001250000059371814,0.09161186218261719,0.9931172728538513,0.027061721310019493
57,0.973142147064209,0.0001250000059371814,0.08903443068265915,0.9946945905685425,0.02663138322532177
58,0.9712783694267273,0.0001250000059371814,0.09666840732097626,0.9932606816291809,0.02563491463661194
59,0.9722819328308105,0.0001250000059371814,0.09520792961120605,0.9938342571258545,0.028152110055088997
60,0.9735245108604431,0.0001250000059371814,0.0898590087890625,0.9938342571258545,0.026377899572253227
61,0.9722819328308105,0.0001250000059371814,0.09372255206108093,0.9951247572898865,0.02686283551156521
62,0.9728076457977295,0.0001250000059371814,0.09075332432985306,0.9945511817932129,0.026663614436984062
63,0.9726164937019348,0.0001250000059371814,0.08901037275791168,0.9945511817932129,0.02720542810857296
64,0.9755316376686096,6.25000029685907e-05,0.08398689329624176,0.9939776062965393,0.02634349651634693
65,0.9736678600311279,6.25000029685907e-05,0.08749628812074661,0.9951247572898865,0.025480322539806366
66,0.9748625755310059,6.25000029685907e-05,0.08487476408481598,0.9945511817932129,0.02777901105582714
67,0.9746236801147461,6.25000029685907e-05,0.08410253375768661,0.9946945905685425,0.025025317445397377
68,0.9736678600311279,6.25000029685907e-05,0.08706428855657578,0.9946945905685425,0.025110553950071335
69,0.9765352606773376,6.25000029685907e-05,0.0822112113237381,0.9938342571258545,0.02846693992614746
70,0.9751493334770203,6.25000029685907e-05,0.08639533817768097,0.9955549240112305,0.023399606347084045
71,0.9769653677940369,6.25000029685907e-05,0.0803491473197937,0.9941210150718689,0.026448940858244896
72,0.9750059843063354,6.25000029685907e-05,0.08062233030796051,0.9942644238471985,0.02754973992705345
73,0.9759140014648438,6.25000029685907e-05,0.08243534713983536,0.9958416819572449,0.024084297940135002
74,0.9751015305519104,6.25000029685907e-05,0.08499667048454285,0.9944077730178833,0.027050836011767387
75,0.97524493932724,6.25000029685907e-05,0.08229789137840271,0.9944077730178833,0.026570558547973633
76,0.9756272435188293,3.125000148429535e-05,0.08180680125951767,0.9952681660652161,0.025059083476662636
77,0.9773476719856262,3.125000148429535e-05,0.0795806422829628,0.9942644238471985,0.027807628735899925
78,0.9772043228149414,3.125000148429535e-05,0.07915487885475159,0.9951247572898865,0.02525314688682556
79,0.9756272435188293,3.125000148429535e-05,0.08283273875713348,0.9955549240112305,0.024481942877173424
80,0.9759617447853088,3.125000148429535e-05,0.08072732388973236,0.9944077730178833,0.02443300187587738
81,0.9759617447853088,1.5625000742147677e-05,0.08339771628379822,0.9958416819572449,0.022254886105656624
82,0.9759617447853088,1.5625000742147677e-05,0.08441583812236786,0.9952681660652161,0.025139380246400833
83,0.9754360914230347,1.5625000742147677e-05,0.08296386897563934,0.9946945905685425,0.02564927563071251
84,0.9771565198898315,1.5625000742147677e-05,0.07904742658138275,0.9946945905685425,0.024583950638771057
85,0.9781122803688049,1.5625000742147677e-05,0.07810699194669724,0.9945511817932129,0.026077697053551674
86,0.9761529564857483,1.5625000742147677e-05,0.08006143569946289,0.9955549240112305,0.023760562762618065
87,0.9759617447853088,7.812500371073838e-06,0.08091508597135544,0.9948379993438721,0.027486175298690796
88,0.9762485027313232,7.812500371073838e-06,0.08117921650409698,0.9945511817932129,0.02651437185704708
89,0.9782078862190247,7.812500371073838e-06,0.07713483273983002,0.996128499507904,0.025278957560658455
90,0.9773954749107361,7.812500371073838e-06,0.07826884835958481,0.9944077730178833,0.026538575068116188
91,0.9770609140396118,7.812500371073838e-06,0.0803736075758934,0.9935474395751953,0.029444526880979538
92,0.9776821732521057,3.906250185536919e-06,0.07722214609384537,0.9946945905685425,0.026810381561517715
93,0.9768697619438171,3.906250185536919e-06,0.07895307242870331,0.9944077730178833,0.026247235015034676
94,0.9764874577522278,3.906250185536919e-06,0.07705190777778625,0.9951247572898865,0.025669803842902184
95,0.9773954749107361,3.906250185536919e-06,0.07904237508773804,0.9958416819572449,0.022295404225587845
96,0.975818395614624,3.906250185536919e-06,0.08031442761421204,0.9948379993438721,0.027207113802433014
